Game ID,Game Name,Year of Release,Platform,Genre,Publisher,Developer,Rating,Decade,Sale of Game
8322,Mahjong Fight Club,01-01-2004,PSP,Misc,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.17
9251,Ape Escape Academy (jp sales),01-01-2004,PSP,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.13
9422,Lord of the Rings: Tactics,01-01-2005,PSP,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.13
9646,World Soccer Winning Eleven 2002,01-01-2002,PS,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.13
9744,Go! Sudoku,01-01-2005,PSP,Puzzle,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.12
10197,Go! Sudoku (JP sales),01-01-2005,PSP,Puzzle,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.11
10500,Doko Demo Issho,01-01-2004,PSP,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.10
10907,Bleach: Heat the Soul,01-01-2005,PSP,Fighting,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.09
11075,Super Robot Taisen MX Portable,01-01-2005,PSP,Strategy,Banpresto,Unknown,No Rating,2000's,$0.09
11101,Black & White 2,01-01-2005,PC,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.09
11102,Captain Tsubasa: Aratanaru Densetsu Joshou,01-01-2002,PS,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.09
11165,Harvest Moon: Boy & Girl,01-01-2005,PSP,Simulation,Marvelous Interactive,Unknown,No Rating,2000's,$0.09
11256,RollerCoaster Tycoon 3: Platinum,01-01-2005,PC,Strategy,Atari,Unknown,No Rating,2000's,$0.08
11314,Frantix,01-01-2005,PSP,Puzzle,Ubisoft,Unknown,No Rating,2000's,$0.09
11418,PoPoLoCrois (JP sales),01-01-2005,PSP,Role-Playing,Ignition Entertainment,Unknown,No Rating,2000's,$0.08
11500,Tony Hawk's Pro Skater 3,01-01-2002,N64,Sports,Activision,Unknown,No Rating,2000's,$0.08
12118,Hikaru no Go: Heian Gensou Ibunroku,01-01-2002,PS,Adventure,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.06
12438,There,01-01-2002,PS,Simulation,Infogrames,Unknown,No Rating,2000's,$0.05
12462,Star Wars Knights of the Old Republic II: The Sith Lords,01-01-2005,PC,Role-Playing,LucasArts,Unknown,No Rating,2000's,$0.06
12608,World Soccer Winning Eleven 9 (US sales),01-01-2005,PSP,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.05
13089,Armored Core: Formula Front Extreme Battle,01-01-2004,PSP,Simulation,505 Games,Unknown,No Rating,2000's,$0.05
13710,WTF: Work Time Fun,01-01-2005,PSP,Puzzle,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.04
14058,Richard Burns Rally,01-01-2004,PC,Racing,SCi,Unknown,No Rating,2000's,$0.04
14229,Hello Kitty: Roller Rescue,01-01-2005,PC,Action,Empire Interactive,Unknown,No Rating,2000's,$0.03
14694,Battlefield 1942: The WW II Anthology,01-01-2004,PC,Shooter,Electronic Arts,Unknown,No Rating,2000's,$0.02
15038,Virtua Tennis: World Tour (jp sales),01-01-2005,PSP,Sports,Sega,Unknown,No Rating,2000's,$0.02
15098,Stronghold 2 Deluxe,01-01-2005,PC,Strategy,Take-Two Interactive,Unknown,No Rating,2000's,$0.02
15101,Peter Pan in Disney's Return to Never Land,01-01-2002,PS,Platform,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.02
15202,Namco Museum Battle Collection (JP sales),01-01-2005,PSP,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.02
15219,Tokyo Mew Mew,01-01-2002,PS,Role-Playing,Takara,Unknown,No Rating,2000's,$0.02
15368,The Sims: Complete Collection,01-01-2005,PC,Simulation,Electronic Arts,Unknown,No Rating,2000's,$0.02
15471,Largo Winch .// Commando Sar,01-01-2002,PS,Adventure,Ubisoft,Unknown,No Rating,2000's,$0.02
15907,LEGO Star Wars: The Video Game,01-01-2005,PC,Action,Eidos Interactive,Unknown,No Rating,2000's,$0.01
15979,Command & Conquer Collection,01-01-2003,PC,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.01
16299,Football Manager 2005,01-01-2004,PC,Sports,Sega,Unknown,No Rating,2000's,$0.01
16400,Rainbow Islands: Revolution,01-01-2005,PSP,Action,Rising Star Games,Unknown,No Rating,2000's,$0.01
16492,Command & Conquer Renegade,01-01-2002,PC,Shooter,Electronic Arts,Unknown,No Rating,2000's,$0.01
16543,Shin Sangoku Musou 4 Special,01-01-2005,X360,Action,Tecmo Koei,Unknown,No Rating,2000's,$0.01
898,The Legend of Zelda: Oracle of Ages,01-01-2001,GB,Action,Nintendo,Unknown,No Rating,2000's,$1.92
930,The Legend of Zelda: Oracle of Seasons,01-01-2001,GB,Adventure,Nintendo,Unknown,No Rating,2000's,$1.86
983,SpongeBob SquarePants: SuperSponge,01-01-2001,PS,Action,THQ,Unknown,No Rating,2000's,$1.78
1031,Harry Potter and the Sorcerer's Stone,01-01-2001,GB,Action,Electronic Arts,Unknown,No Rating,2000's,$1.73
1198,Dragon Quest Monsters 2,01-01-2001,GB,Role-Playing,Enix Corporation,Unknown,No Rating,2000's,$1.56
1248,Simpsons Wrestling,01-01-2001,PS,Fighting,Electronic Arts,Unknown,No Rating,2000's,$1.50
1663,Dragon Quest IV: Michibikareshi Monotachi,01-01-2001,PS,Role-Playing,Enix Corporation,Unknown,No Rating,2000's,$1.21
2332,Pokemon Card GB2: Here Comes Team GR!,01-01-2001,GB,Strategy,Nintendo,Unknown,No Rating,2000's,$0.89
2464,Rocket Power: Team Rocket Rescue,01-01-2001,PS,Sports,THQ,Unknown,No Rating,2000's,$0.84
2660,Conker's Bad Fur Day,01-01-2001,N64,Platform,THQ,Unknown,No Rating,2000's,$0.77
2691,Tony Hawk's Pro Skater 2,01-01-2001,N64,Sports,Activision,Unknown,No Rating,2000's,$0.76
3264,Super Robot Taisen Î± Gaiden,01-01-2001,PS,Strategy,Banpresto,Unknown,No Rating,2000's,$0.62
3387,Jampack Fall 2001,01-01-2001,PS,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.59
3591,Hamtaro: Ham-Hams Unite!,01-01-2001,GB,Role-Playing,Nintendo,Unknown,No Rating,2000's,$0.56
3633,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,01-01-2001,PS,Shooter,D3Publisher,Unknown,No Rating,2000's,$0.56
3951,Blue's Clues: Blue's Big Musical,01-01-2001,PS,Misc,THQ,Unknown,No Rating,2000's,$0.50
4054,One Piece: Grand Battle!,01-01-2001,PS,Fighting,Atari,Unknown,No Rating,2000's,$0.49
4426,Army Men World War: Final Front,01-01-2001,PS,Action,3DO,Unknown,No Rating,2000's,$0.44
4475,Madden NFL 2002,01-01-2001,N64,Sports,Electronic Arts,Unknown,No Rating,2000's,$0.43
4603,Dr. Mario 64,01-01-2001,N64,Puzzle,Nintendo,Unknown,No Rating,2000's,$0.41
4899,Tear Ring Saga Yutona Eiyuu Senki,01-01-2001,PS,Role-Playing,Enterbrain,Unknown,No Rating,2000's,$0.40
4932,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,01-01-2001,GB,Role-Playing,Banpresto,Unknown,No Rating,2000's,$0.39
5515,Sakura Wars 3: Paris wa Moeteiru ka,01-01-2001,DC,Adventure,Sega,Unknown,No Rating,2000's,$0.33
5675,Power Rangers: Time Force,01-01-2001,PS,Action,THQ,Unknown,No Rating,2000's,$0.32
5763,Doubutsu no Mori,01-01-2001,N64,Simulation,Nintendo,Unknown,No Rating,2000's,$0.31
6266,Tiny Toon Adventures: Plucky's Big Adventure,01-01-2001,PS,Action,Conspiracy Entertainment,Unknown,No Rating,2000's,$0.27
6620,Exhibition,01-01-2001,XB,Misc,Microsoft Game Studios,Unknown,No Rating,2000's,$0.25
6652,Final Fantasy II,01-01-2001,WS,Role-Playing,SquareSoft,Unknown,No Rating,2000's,$0.25
6773,Jikkyou Powerful Pro Yakyuu 2001,01-01-2001,PS,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.25
7004,Tom Clancy's Rainbow Six: Rogue Spear,01-01-2001,PS,Shooter,Ubisoft,Unknown,No Rating,2000's,$0.24
7269,Saltwater Sportfishing,01-01-2001,PS,Sports,Take-Two Interactive,Unknown,No Rating,2000's,$0.21
7300,Cabela's Big Game Hunter: Ultimate Challenge,01-01-2001,PS,Sports,Activision Value,Unknown,No Rating,2000's,$0.21
8183,LEGO Island 2: The Brickster's Revenge,01-01-2001,PS,Adventure,LEGO Media,Unknown,No Rating,2000's,$0.18
8381,NickToons: Racing,01-01-2001,PS,Racing,Hasbro Interactive,Unknown,No Rating,2000's,$0.16
8588,The Powerpuff Girls: Chemical X-Traction,01-01-2001,N64,Action,BAM! Entertainment,Unknown,No Rating,2000's,$0.16
8590,Jikkyou Powerful Pro Yakyuu Basic-han 2001,01-01-2001,N64,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.16
8851,Derby Stallion 64,01-01-2001,N64,Sports,Media Factory,Unknown,No Rating,2000's,$0.15
8965,Dance Dance Revolution (North America),01-01-2001,PS,Simulation,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.15
9047,Star Ocean: Blue Sphere,01-01-2001,GB,Role-Playing,Enix Corporation,Unknown,No Rating,2000's,$0.14
9074,Mary-Kate and Ashley: Winners Circle,01-01-2001,PS,Action,Acclaim Entertainment,Unknown,No Rating,2000's,$0.14
9207,Barbie Explorer,01-01-2001,PS,Platform,Unknown,Unknown,No Rating,2000's,$0.14
9290,Mary-Kate and Ashley: Crush Course,01-01-2001,PS,Action,Acclaim Entertainment,Unknown,No Rating,2000's,$0.14
9605,Warriors of Might and Magic,01-01-2001,PS,Adventure,3DO,Unknown,No Rating,2000's,$0.13
9663,Capcom vs. SNK 2: Millionaire Fighting 2001,01-01-2001,DC,Fighting,Capcom,Unknown,No Rating,2000's,$0.12
9875,Medarot 4: Kabuto / Kuwagata Version,01-01-2001,GB,Role-Playing,Imagineer,Unknown,No Rating,2000's,$0.12
9938,Rugrats: Totally Angelica,01-01-2001,PS,Adventure,THQ,Unknown,No Rating,2000's,$0.11
10639,Aidyn Chronicles: The First Mage,01-01-2001,N64,Role-Playing,THQ,Unknown,No Rating,2000's,$0.10
10650,Army Men World War: Team Assault,01-01-2001,PS,Action,3DO,Unknown,No Rating,2000's,$0.11
10724,The Land Before Time: Great Valley Racing Adventure,01-01-2001,PS,Racing,TDK Mediactive,Unknown,No Rating,2000's,$0.10
10872,Chess,01-01-2001,PS,Strategy,Success,Unknown,No Rating,2000's,$0.10
10945,Shin Megami Tensei,01-01-2001,PS,Role-Playing,Atlus,Unknown,No Rating,2000's,$0.10
11593,Skydiving Extreme,01-01-2001,PS,Sports,Banpresto,Unknown,No Rating,2000's,$0.08
11849,Mega Man Xtreme 2,01-01-2001,GB,Platform,Capcom,Unknown,No Rating,2000's,$0.07
12149,The Putter Golf,01-01-2001,PS,Sports,D3Publisher,Unknown,No Rating,2000's,$0.07
12224,Army Men: Green Rogue,01-01-2001,PS,Action,3DO,Unknown,No Rating,2000's,$0.06
12474,Blast Lacrosse,01-01-2001,PS,Sports,Acclaim Entertainment,Unknown,No Rating,2000's,$0.05
12751,Men in Black The Series: Crashdown,01-01-2001,PS,Shooter,Infogrames,Unknown,No Rating,2000's,$0.05
13079,Batman: Gotham City Racer,01-01-2001,PS,Racing,Ubisoft,Unknown,No Rating,2000's,$0.05
13103,Taiho Shichauzo!,01-01-2001,PS,Adventure,Pioneer LDC,Unknown,No Rating,2000's,$0.05
13284,Capcom vs. SNK: Millennium Fight 2000 Pro,01-01-2001,DC,Fighting,Capcom,Unknown,No Rating,2000's,$0.05
13460,Inspector Gadget: Gadget's Crazy Maze,01-01-2001,PS,Puzzle,Ubisoft,Unknown,No Rating,2000's,$0.05
13530,"Roswell Conspiracies: Aliens, Myths & Legends",01-01-2001,PS,Action,Red Storm Entertainment,Unknown,No Rating,2000's,$0.04
13668,High Heat Baseball 2002,01-01-2001,PS,Sports,3DO,Unknown,No Rating,2000's,$0.04
13793,Black & White,01-01-2001,PC,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.04
13916,Pajama Sam: You are What You Eat From Your Head to Your Feet,01-01-2001,PS,Adventure,Infogrames,Unknown,No Rating,2000's,$0.03
13950,E.T. The Extra-Terrestrial: Interplanetary Mission,01-01-2001,PS,Platform,Ubisoft,Unknown,No Rating,2000's,$0.03
14261,M&Ms Shell Shocked,01-01-2001,PS,Action,Berkeley,Unknown,No Rating,2000's,$0.03
14300,Championship Manager Season 01/02,01-01-2001,PC,Sports,Eidos Interactive,Unknown,No Rating,2000's,$0.03
14314,Zoo Tycoon,01-01-2001,PC,Strategy,Microsoft Game Studios,Unknown,No Rating,2000's,$0.03
14539,Zoboomafoo: Leapin' Lemurs!,01-01-2001,PS,Action,Encore,Unknown,No Rating,2000's,$0.03
15323,The Settlers IV,01-01-2001,PC,Strategy,Blue Byte,Unknown,No Rating,2000's,$0.02
15461,Dance Dance Revolution Extra Mix,01-01-2001,PS,Simulation,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.02
585,Pac-Man: Adventures in Time,01-01-2006,PSP,Fighting,Sony Computer Entertainment,Unknown,No Rating,2000's,$2.61
1340,SNK vs. Capcom: The Match of the Millennium,01-01-2006,PSP,Fighting,Sega,Unknown,No Rating,2000's,$1.44
1675,FIFA Soccer 07,01-01-2006,PSP,Sports,Electronic Arts,Unknown,No Rating,2000's,$1.20
2070,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),01-01-2006,X360,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$1.00
3269,Formula 1: Championship Edition,01-01-2006,PS3,Racing,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.61
3625,The Godfather (old US sales),01-01-2006,XB,Action,Electronic Arts,Unknown,No Rating,2000's,$0.55
3641,Rapala Tournament Fishing!,01-01-2006,Wii,Sports,Activision,Unknown,No Rating,2000's,$0.55
3687,FIFA Soccer 07,01-01-2006,XB,Sports,Electronic Arts,Unknown,No Rating,2000's,$0.55
4397,The Godfather (US sales),01-01-2006,XB,Action,Electronic Arts,Unknown,No Rating,2000's,$0.45
4634,Double Pack: Finding Nemo / The Incredibles,01-01-2006,XB,Action,THQ,Unknown,No Rating,2000's,$0.41
5777,Lord of the Rings: Battle for Middle-Earth,01-01-2006,X360,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.30
5856,Lumines ll,01-01-2006,PSP,Puzzle,Disney Interactive Studios,Unknown,No Rating,2000's,$0.31
5931,N3: Ninety-Nine Nights,01-01-2006,X360,Action,Microsoft Game Studios,Unknown,No Rating,2000's,$0.29
6245,FIFA Soccer 07,01-01-2006,X360,Sports,Electronic Arts,Unknown,No Rating,2000's,$0.27
6927,The Godfather (US & Others sales),01-01-2006,X360,Action,Electronic Arts,Unknown,No Rating,2000's,$0.24
7293,The Legend of Heroes: Trails in the Sky First Chapter,01-01-2006,PSP,Role-Playing,Ghostlight,Unknown,No Rating,2000's,$0.22
7670,Puzzle Challenge: Crosswords and More!,01-01-2006,PSP,Puzzle,Crave Entertainment,Unknown,No Rating,2000's,$0.19
8062,FIFA Soccer 07,01-01-2006,GC,Sports,Electronic Arts,Unknown,No Rating,2000's,$0.18
8235,The Grim Adventures of Billy & Mandy,01-01-2006,GC,Action,Midway Games,Unknown,No Rating,2000's,$0.16
8578,World Series of Poker: Tournament of Champions 2007 Edition,01-01-2006,X360,Misc,Activision,Unknown,No Rating,2000's,$0.16
8747,Jikkyou Powerful Pro Yakyuu Portable,01-01-2006,PSP,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.15
9052,World Championship Poker: Howard Lederer - All In,01-01-2006,PSP,Misc,505 Games,Unknown,No Rating,2000's,$0.14
9231,The History Channel: Civil War - A Nation Divided,01-01-2006,X360,Shooter,Activision,Unknown,No Rating,2000's,$0.14
9630,Yu-Gi-Oh! GX: Tag Force,01-01-2006,PSP,Strategy,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.13
9649,Resident Evil,01-01-2006,PS3,Action,Capcom,Unknown,No Rating,2000's,$0.12
10181,Brave Story: New Traveler (US sales),01-01-2006,PSP,Role-Playing,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.11
10306,Dragon Quest & Final Fantasy in Itadaki Street Portable,01-01-2006,PSP,Misc,Square Enix,Unknown,No Rating,2000's,$0.11
10425,Derby Stallion P,01-01-2006,PSP,Sports,Enterbrain,Unknown,No Rating,2000's,$0.10
10446,World Series of Poker: Tournament of Champions 2007 Edition,01-01-2006,PSP,Misc,Activision,Unknown,No Rating,2000's,$0.11
10473,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,01-01-2006,PSP,Adventure,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.10
10696,Initial D: Street Stage,01-01-2006,PSP,Racing,Sega,Unknown,No Rating,2000's,$0.10
11044,Import Tuner Challenge (American sales),01-01-2006,X360,Racing,Ubisoft,Unknown,No Rating,2000's,$0.09
11050,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,01-01-2006,PSP,Misc,Sega,Unknown,No Rating,2000's,$0.09
11270,50 Cent: Bulletproof,01-01-2006,PSP,Action,Vivendi Games,Unknown,No Rating,2000's,$0.09
11688,Scooby-Doo! Who's Watching Who?,01-01-2006,PSP,Adventure,THQ,Unknown,No Rating,2000's,$0.08
11790,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,01-01-2006,PSP,Misc,Sega,Unknown,No Rating,2000's,$0.07
11809,And1 Streetball,01-01-2006,XB,Action,Ubisoft,Unknown,No Rating,2000's,$0.08
11987,Bleach: Heat the Soul 3,01-01-2006,PSP,Fighting,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.07
12160,Xbox Live Arcade Unplugged Volume 1,01-01-2006,X360,Misc,Microsoft Game Studios,Unknown,No Rating,2000's,$0.07
12178,Shin Chan: Las Nuevas Aventuras Para Wii!,01-01-2006,Wii,Action,505 Games,Unknown,No Rating,2000's,$0.07
12218,MAPLUS: Portable Navi,01-01-2006,PSP,Misc,Edia,Unknown,No Rating,2000's,$0.07
12455,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,01-01-2006,PSP,Misc,Daito,Unknown,No Rating,2000's,$0.06
12733,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,01-01-2006,PSP,Misc,Sega,Unknown,No Rating,2000's,$0.06
13274,The Grim Adventures of Billy & Mandy,01-01-2006,Wii,Action,Midway Games,Unknown,No Rating,2000's,$0.04
13301,Ultimate Ghosts 'n Goblins (JP sales),01-01-2006,PSP,Platform,Capcom,Unknown,No Rating,2000's,$0.05
13389,World Series of Poker: Tournament of Champions 2007 Edition,01-01-2006,Wii,Misc,Activision,Unknown,No Rating,2000's,$0.04
13406,World Championship Poker: Featuring Howard Lederer - All In,01-01-2006,X360,Misc,Oxygen Interactive,Unknown,No Rating,2000's,$0.04
13442,Brave Story: New Traveller (jp sales),01-01-2006,PSP,Role-Playing,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.05
13455,Resident Evil Director's Cut,01-01-2006,PS3,Action,Capcom,Unknown,No Rating,2000's,$0.05
13582,Doko Demo Issho: Let's Gakkou!,01-01-2006,PSP,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.04
13686,Torino 2006,01-01-2006,XB,Sports,Take-Two Interactive,Unknown,No Rating,2000's,$0.04
13939,Gitaroo Man Lives!,01-01-2006,PSP,Misc,Tecmo Koei,Unknown,No Rating,2000's,$0.03
13954,Dynasty Warriors Vol. 2 (JP sales),01-01-2006,PSP,Action,Tecmo Koei,Unknown,No Rating,2000's,$0.04
13980,Minna no Chizu,01-01-2006,PSP,Misc,Zenrin,Unknown,No Rating,2000's,$0.04
13983,Jikkyou Powerful Major League,01-01-2006,GC,Sports,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.04
14066,Sid Meier's Railroads!,01-01-2006,PC,Simulation,Take-Two Interactive,Unknown,No Rating,2000's,$0.04
14253,Magna Carta Portable,01-01-2006,PSP,Role-Playing,Banpresto,Unknown,No Rating,2000's,$0.03
14292,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,01-01-2006,PSP,Misc,Daito,Unknown,No Rating,2000's,$0.03
14511,Gensou Suikoden I & II,01-01-2006,PSP,Role-Playing,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.03
14649,Mahjong Kakutou Club: Zenkoku Taisenban,01-01-2006,PS3,Misc,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.03
14777,The Settlers II 10th Anniversary,01-01-2006,PC,Action,Ubisoft,Unknown,No Rating,2000's,$0.02
14993,Derby Time 2006,01-01-2006,PSP,Sports,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.03
15186,Enchanted Arms (JP sales),01-01-2006,X360,Role-Playing,Ubisoft,Unknown,No Rating,2000's,$0.02
15272,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,01-01-2006,PSP,Misc,Yamasa Entertainment,Unknown,No Rating,2000's,$0.02
15332,Sakura Wars 1 & 2,01-01-2006,PSP,Strategy,Sega,Unknown,No Rating,2000's,$0.02
15353,Command & Conquer: The First Decade,01-01-2006,PC,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.02
15485,TalkMan,01-01-2006,PSP,Misc,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.02
15494,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,01-01-2006,PSP,Misc,Sega,Unknown,No Rating,2000's,$0.02
15625,Rugby 06,01-01-2006,XB,Sports,Electronic Arts,Unknown,No Rating,2000's,$0.01
15784,Eyeshield 21: Portable Edition,01-01-2006,PSP,Role-Playing,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.02
15788,Machi: Unmei no Kousaten,01-01-2006,PSP,Adventure,ChunSoft,Unknown,No Rating,2000's,$0.02
15938,Final Fantasy XI: All-In-One Pack 2006,01-01-2006,X360,Role-Playing,Square Enix,Unknown,No Rating,2000's,$0.02
15972,Earth Defense Force 2017 (old JP sales),01-01-2006,X360,Shooter,D3Publisher,Unknown,No Rating,2000's,$0.02
16092,Bomberman (jp sales),01-01-2006,PSP,Puzzle,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.01
16105,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),01-01-2006,X360,Shooter,Ubisoft,Unknown,No Rating,2000's,$0.01
16119,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),01-01-2006,PSP,Action,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.01
16159,Super Robot Taisen XO,01-01-2006,X360,Strategy,Banpresto,Unknown,No Rating,2000's,$0.01
16278,Sega Golf Club: Miyazato San Kyoudai Naizou,01-01-2006,PS3,Sports,Sega,Unknown,No Rating,2000's,$0.01
16347,Mahjong Taikai IV,01-01-2006,PS3,Misc,Tecmo Koei,Unknown,No Rating,2000's,$0.01
16354,Ultraman Fighting Evolution 0,01-01-2006,PSP,Fighting,Banpresto,Unknown,No Rating,2000's,$0.01
16390,Kamaitachi no Yoru 2: Tokubetsu Hen,01-01-2006,PSP,Adventure,ChunSoft,Unknown,No Rating,2000's,$0.01
16511,The Godfather (JP sales),01-01-2006,X360,Action,Electronic Arts,Unknown,No Rating,2000's,$0.01
16521,Railfan,01-01-2006,PS3,Simulation,Ongakukan,Unknown,No Rating,2000's,$0.01
16630,Tengai Makyo: Dai Yon no Mokushiroku,01-01-2006,PSP,Role-Playing,Hudson Soft,Unknown,No Rating,2000's,$0.01
16684,XI Coliseum,01-01-2006,PSP,Puzzle,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.01
16716,LMA Manager 2007,01-01-2006,X360,Sports,Codemasters,Unknown,No Rating,2000's,$0.01
87,Mario & Sonic at the Olympic Games,01-01-2007,Wii,Sports,Sega,Unknown,No Rating,2000's,$8.00
332,Ratchet & Clank: Size Matters,01-01-2007,PSP,Platform,Sony Computer Entertainment,Unknown,No Rating,2000's,$3.75
600,Ratchet & Clank Future: Tools of Destruction,01-01-2007,PS3,Platform,Sony Computer Entertainment,Unknown,No Rating,2000's,$2.56
733,Resident Evil 4,01-01-2007,Wii,Action,Capcom,Unknown,No Rating,2000's,$2.22
839,PGR4 - Project Gotham Racing 4,01-01-2007,X360,Racing,Microsoft Game Studios,Unknown,No Rating,2000's,$2.03
991,High School Musical: Sing It!,01-01-2007,Wii,Misc,Disney Interactive Studios,Unknown,No Rating,2000's,$1.76
1393,Hannah Montana: Spotlight World Tour,01-01-2007,Wii,Action,Disney Interactive Studios,Unknown,No Rating,2000's,$1.38
2285,AMF Bowling Pinbusters!,01-01-2007,Wii,Sports,Bethesda Softworks,Unknown,No Rating,2000's,$0.91
2710,Kane & Lynch: Dead Men,01-01-2007,X360,Shooter,Eidos Interactive,Unknown,No Rating,2000's,$0.76
2733,Kane & Lynch: Dead Men,01-01-2007,PS3,Shooter,Eidos Interactive,Unknown,No Rating,2000's,$0.75
2966,Shrek the Third,01-01-2007,X360,Action,Activision,Unknown,No Rating,2000's,$0.69
3104,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",01-01-2007,PSP,Action,Activision,Unknown,No Rating,2000's,$0.65
3354,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",01-01-2007,X360,Action,Activision,Unknown,No Rating,2000's,$0.60
3511,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",01-01-2007,Wii,Action,Activision,Unknown,No Rating,2000's,$0.58
4508,Dragon Ball Z: Shin Budokai - Another Road,01-01-2007,PSP,Fighting,Atari,Unknown,No Rating,2000's,$0.43
4566,Command & Conquer 3: Tiberium Wars,01-01-2007,X360,Strategy,Electronic Arts,Unknown,No Rating,2000's,$0.42
4647,Zack & Wiki: Quest for Barbaros' Treasure,01-01-2007,Wii,Adventure,Nintendo,Unknown,No Rating,2000's,$0.41
4695,Yu-Gi-Oh! GX: Tag Force 2,01-01-2007,PSP,Strategy,Konami Digital Entertainment,Unknown,No Rating,2000's,$0.42
4845,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",01-01-2007,PS3,Action,Activision,Unknown,No Rating,2000's,$0.40
5261,SOCOM: Tactical Strike,01-01-2007,PSP,Shooter,Sony Computer Entertainment,Unknown,No Rating,2000's,$0.36
5417,Football Manager Handheld 2008,01-01-2007,PSP,Sports,Sega,Unknown,No Rating,2000's,$0.33
5756,My Horse & Me,01-01-2007,Wii,Sports,Atari,Unknown,No Rating,2000's,$0.31
6010,The Godfather: Dons Edition,01-01-2007,PS3,Action,Electronic Arts,Unknown,No Rating,2000's,$0.30
6365,Punch-Out!!,01-01-2007,Wii,Sports,Nintendo,Unknown,No Rating,2000's,$0.27
6592,Spelling Challenges and more!,01-01-2007,PSP,Misc,Crave Entertainment,Unknown,No Rating,2000's,$0.26
6699,Avatar: The Last Airbender - The Burning Earth,01-01-2007,Wii,Action,THQ,Unknown,No Rating,2000's,$0.25
6928,We Love Golf!,01-01-2007,Wii,Sports,Capcom,Unknown,No Rating,2000's,$0.24
7002,M&M's Kart Racing,01-01-2007,Wii,Racing,Zoo Digital Publishing,Unknown,No Rating,2000's,$0.23
7092,Hooked! Real Motion Fishing,01-01-2007,Wii,Sports,505 Games,Unknown,No Rating,2000's,$0.23
7131,Ultimate Duck Hunting: Hunting & Retrieving Ducks,01-01-2007,Wii,Sports,Detn8 Games,Unknown,No Rating,2000's,$0.23
