Sales Value,Sales ID,Location ID,Game ID
0,50643,4,12661
0,50647,4,12662
0,50651,4,12663
0,50655,4,12664
0,50659,4,12665
0,50663,4,12666
0,50667,4,12667
0,50671,4,12668
0,50675,4,12669
0,50679,4,12670
0,50683,4,12671
0,50691,4,12673
0,50699,4,12675
0,50707,4,12677
0,50715,4,12679
0,50723,4,12681
0,50727,4,12682
0,50739,4,12685
0,50747,4,12687
0,50751,4,12688
0,50755,4,12689
0,50759,4,12690
0,50763,4,12691
0,50767,4,12692
0,50775,4,12694
0,50779,4,12695
0,50783,4,12696
0,50787,4,12697
0,50791,4,12698
0,50795,4,12699
0,50799,4,12700
0,50803,4,12701
0,50815,4,12704
0,50819,4,12705
0,50823,4,12706
0,50827,4,12707
0,50831,4,12708
0,50835,4,12709
0,50839,4,12710
0,50843,4,12711
0,50847,4,12712
0,50851,4,12713
0,50855,4,12714
0,50859,4,12715
0,50863,4,12716
0,50867,4,12717
0,50875,4,12719
0,50879,4,12720
0,50883,4,12721
0,50887,4,12722
0,50891,4,12723
0,50895,4,12724
0,50899,4,12725
0,50903,4,12726
0,50907,4,12727
0,50911,4,12728
0,50915,4,12729
0,50927,4,12732
0,50931,4,12733
0,50935,4,12734
0,50939,4,12735
0,50943,4,12736
0,50947,4,12737
0,50951,4,12738
0,50955,4,12739
0,50959,4,12740
0,50963,4,12741
0,50971,4,12743
0,50979,4,12745
0,50983,4,12746
0,50987,4,12747
0,50991,4,12748
0,50995,4,12749
0,51003,4,12751
0,51007,4,12752
0,51011,4,12753
0,51015,4,12754
0,51019,4,12755
0,51023,4,12756
0,51027,4,12757
0,51035,4,12759
0,51039,4,12760
0,51043,4,12761
0,51047,4,12762
0,51055,4,12764
0,51063,4,12766
0,51067,4,12767
0,51079,4,12770
0,51083,4,12771
0,51087,4,12772
0,51091,4,12773
0,51095,4,12774
0,51103,4,12776
0,51107,4,12777
0,51115,4,12779
0,51123,4,12781
0,51131,4,12783
0,51139,4,12785
0,51143,4,12786
0,51147,4,12787
0,51151,4,12788
0,51155,4,12789
0,51159,4,12790
0,51163,4,12791
0,51171,4,12793
0,51175,4,12794
0,51179,4,12795
0,51183,4,12796
0,51187,4,12797
0,51191,4,12798
0,51195,4,12799
0,51199,4,12800
0,51203,4,12801
0,51207,4,12802
0,51211,4,12803
0,51215,4,12804
0,51219,4,12805
0,51223,4,12806
0,51227,4,12807
0,51235,4,12809
0,51239,4,12810
0,51247,4,12812
0,51251,4,12813
0,51255,4,12814
0,51259,4,12815
0,51263,4,12816
0,51267,4,12817
0,51271,4,12818
0,51279,4,12820
0,51283,4,12821
0,51287,4,12822
0,51291,4,12823
0,51299,4,12825
0,51303,4,12826
0,51311,4,12828
0,51323,4,12831
0,51327,4,12832
0,51331,4,12833
0,51335,4,12834
0,51339,4,12835
0,51343,4,12836
0,51351,4,12838
0,51355,4,12839
0,51359,4,12840
0,51363,4,12841
0,51367,4,12842
0,51371,4,12843
0,51379,4,12845
0,51383,4,12846
0,51395,4,12849
0,51399,4,12850
0,51403,4,12851
0,51407,4,12852
0,51415,4,12854
0,51419,4,12855
0,51423,4,12856
0,51427,4,12857
0,51443,4,12861
0,51447,4,12862
0,51451,4,12863
0,51455,4,12864
0,51459,4,12865
0,51463,4,12866
0,51467,4,12867
0,51471,4,12868
0,51475,4,12869
0,51483,4,12871
0,51487,4,12872
0,51495,4,12874
0,51499,4,12875
0,51511,4,12878
0,51515,4,12879
0,51519,4,12880
0,51523,4,12881
0,51531,4,12883
0,51535,4,12884
0,51539,4,12885
0,51543,4,12886
0,51551,4,12888
0,51559,4,12890
0,51563,4,12891
0,51567,4,12892
0,51571,4,12893
0,51575,4,12894
0,51579,4,12895
0,51591,4,12898
0,51595,4,12899
0,51603,4,12901
0,51607,4,12902
0,51611,4,12903
0,51615,4,12904
0,51623,4,12906
0,51627,4,12907
0,51631,4,12908
0,51635,4,12909
0,51643,4,12911
0,51647,4,12912
0,51651,4,12913
0,51655,4,12914
0,51663,4,12916
0,51667,4,12917
0,51671,4,12918
0,51675,4,12919
0,51687,4,12922
0,51695,4,12924
0,51699,4,12925
0,51703,4,12926
0,51711,4,12928
0,51715,4,12929
0,51719,4,12930
0,51723,4,12931
0,51731,4,12933
0,51743,4,12936
0,51747,4,12937
0,51755,4,12939
0,51759,4,12940
0,51763,4,12941
0,51767,4,12942
0,51771,4,12943
0,51775,4,12944
0,51779,4,12945
0,51783,4,12946
0,51791,4,12948
0,51795,4,12949
0,51799,4,12950
0,51803,4,12951
0,51807,4,12952
0,51811,4,12953
0,51819,4,12955
0,51831,4,12958
0,51835,4,12959
0,51839,4,12960
0,51847,4,12962
0,51851,4,12963
0,51855,4,12964
0,51859,4,12965
0,51863,4,12966
0,51871,4,12968
0,51875,4,12969
0,51883,4,12971
0,51887,4,12972
0,51891,4,12973
0,51895,4,12974
0,51899,4,12975
0,51903,4,12976
0,51907,4,12977
0,51911,4,12978
0,51919,4,12980
0,51923,4,12981
0,51927,4,12982
0,51931,4,12983
0,51935,4,12984
0,51939,4,12985
0,51943,4,12986
0,51947,4,12987
0,51959,4,12990
0,51963,4,12991
0,51971,4,12993
0,51975,4,12994
0,51979,4,12995
0,51983,4,12996
0,51987,4,12997
0,51991,4,12998
0,51995,4,12999
0,51999,4,13000
0,52007,4,13002
0,52011,4,13003
0,52015,4,13004
0,52023,4,13006
0,52031,4,13008
0,52035,4,13009
0,52039,4,13010
0,52043,4,13011
0,52047,4,13012
0,52051,4,13013
0,52055,4,13014
0,52059,4,13015
0,52063,4,13016
0,52067,4,13017
0,52071,4,13018
0,52079,4,13020
0,52087,4,13022
0,52091,4,13023
0,52095,4,13024
0,52099,4,13025
0,52103,4,13026
0,52111,4,13028
0,52115,4,13029
0,52119,4,13030
0,52127,4,13032
0,52131,4,13033
0,52135,4,13034
0,52139,4,13035
0,52143,4,13036
0,52147,4,13037
0,52151,4,13038
0,52159,4,13040
0,52163,4,13041
0,52171,4,13043
0,52179,4,13045
0,52183,4,13046
0,52187,4,13047
0,52191,4,13048
0,52195,4,13049
0,52199,4,13050
0,52211,4,13053
0,52215,4,13054
0,52219,4,13055
0,52223,4,13056
0,52227,4,13057
0,52231,4,13058
0,52235,4,13059
0,52239,4,13060
0,52243,4,13061
0,52247,4,13062
0,52259,4,13065
0,52263,4,13066
0,52267,4,13067
0,52283,4,13071
0,52287,4,13072
0,52291,4,13073
0,52295,4,13074
0,52299,4,13075
0,52303,4,13076
0,52307,4,13077
0,52311,4,13078
0,52315,4,13079
0,52323,4,13081
0,52327,4,13082
0,52331,4,13083
0,52335,4,13084
0,52339,4,13085
0,52343,4,13086
0,52347,4,13087
0,52351,4,13088
0,52355,4,13089
0,52363,4,13091
0,52367,4,13092
0,52371,4,13093
0,52375,4,13094
0,52379,4,13095
0,52383,4,13096
0,52387,4,13097
0,52391,4,13098
0,52395,4,13099
0,52399,4,13100
0,52407,4,13102
0,52411,4,13103
0,52415,4,13104
0,52423,4,13106
0,52427,4,13107
0,52431,4,13108
0,52435,4,13109
0,52439,4,13110
0,52443,4,13111
0,52447,4,13112
0,52451,4,13113
0,52455,4,13114
0,52459,4,13115
0,52463,4,13116
0,52471,4,13118
0,52475,4,13119
0,52479,4,13120
0,52483,4,13121
0,52487,4,13122
0,52491,4,13123
0,52495,4,13124
0,52499,4,13125
0,52503,4,13126
0,52507,4,13127
0,52511,4,13128
0,52515,4,13129
0,52519,4,13130
0,52523,4,13131
0,52527,4,13132
0,52531,4,13133
0,52535,4,13134
0,52539,4,13135
0,52543,4,13136
0,52547,4,13137
0,52551,4,13138
0,52555,4,13139
0,52559,4,13140
0,52567,4,13142
0,52571,4,13143
0,52575,4,13144
0,52579,4,13145
0,52583,4,13146
0,52587,4,13147
0,52591,4,13148
0,52595,4,13149
0,52599,4,13150
0,52603,4,13151
0,52607,4,13152
0,52611,4,13153
0,52615,4,13154
0,52619,4,13155
0,52623,4,13156
0,52627,4,13157
0,52631,4,13158
0,52635,4,13159
0,52643,4,13161
0,52647,4,13162
0,52651,4,13163
0,52655,4,13164
0,52659,4,13165
0,52667,4,13167
0,52671,4,13168
0,52675,4,13169
0,52679,4,13170
0,52687,4,13172
0,52691,4,13173
0,52695,4,13174
0,52699,4,13175
0,52703,4,13176
0,52707,4,13177
0,52711,4,13178
0,52715,4,13179
0,52719,4,13180
0,52723,4,13181
0,52727,4,13182
0,52731,4,13183
0,52735,4,13184
0,52739,4,13185
0,52743,4,13186
0,52751,4,13188
0,52755,4,13189
0,52759,4,13190
0,52763,4,13191
0,52767,4,13192
0,52771,4,13193
0,52775,4,13194
0,52779,4,13195
0,52783,4,13196
0,52791,4,13198
0,52795,4,13199
0,52799,4,13200
0,52803,4,13201
0,52807,4,13202
0,52815,4,13204
0,52819,4,13205
0,52823,4,13206
0,52831,4,13208
0,52839,4,13210
0,52843,4,13211
0,52847,4,13212
0,52851,4,13213
0,52855,4,13214
0,52859,4,13215
0,52863,4,13216
0,52867,4,13217
0,52871,4,13218
0,52875,4,13219
0,52879,4,13220
0,52907,4,13227
0,52911,4,13228
0,52915,4,13229
0,52919,4,13230
0,52923,4,13231
0,52927,4,13232
0,52931,4,13233
0,52943,4,13236
0,52947,4,13237
0,52951,4,13238
0,52955,4,13239
0,52959,4,13240
0,52963,4,13241
0,52967,4,13242
0,52975,4,13244
0,52979,4,13245
0,52983,4,13246
0,52987,4,13247
0,52991,4,13248
0,52995,4,13249
0,52999,4,13250
0,53003,4,13251
0,53011,4,13253
0,53019,4,13255
0,53023,4,13256
0,53027,4,13257
0,53031,4,13258
0,53035,4,13259
0,53039,4,13260
0,53043,4,13261
0,53047,4,13262
0,53051,4,13263
0,53055,4,13264
0,53059,4,13265
0,53063,4,13266
0,53075,4,13269
0,53083,4,13271
0,53087,4,13272
0,53095,4,13274
0,53099,4,13275
0,53103,4,13276
0,53107,4,13277
0,53111,4,13278
0,53119,4,13280
0,53123,4,13281
0,53127,4,13282
0,53131,4,13283
0,53135,4,13284
0,53139,4,13285
0,53143,4,13286
0,53147,4,13287
0,53155,4,13289
0,53159,4,13290
0,53163,4,13291
0,53167,4,13292
0,53171,4,13293
0,53179,4,13295
0,53183,4,13296
0,53187,4,13297
0,53195,4,13299
0,53199,4,13300
0,53203,4,13301
0,53211,4,13303
0,53215,4,13304
0,53219,4,13305
0,53223,4,13306
0,53231,4,13308
0,53235,4,13309
0,53239,4,13310
0,53243,4,13311
0,53247,4,13312
0,53251,4,13313
0,53255,4,13314
0,53259,4,13315
0,53263,4,13316
0,53267,4,13317
0,53271,4,13318
0,53275,4,13319
0,53279,4,13320
0,53283,4,13321
0,53287,4,13322
0,53291,4,13323
0,53295,4,13324
0,53299,4,13325
0,53303,4,13326
0,53307,4,13327
0,53311,4,13328
0,53319,4,13330
0,53327,4,13332
0,53335,4,13334
0,53339,4,13335
0,53343,4,13336
0,53347,4,13337
0,53355,4,13339
0,53363,4,13341
0,53367,4,13342
0,53371,4,13343
0,53375,4,13344
0,53379,4,13345
0,53383,4,13346
0,53387,4,13347
0,53391,4,13348
0,53399,4,13350
0,53403,4,13351
0,53407,4,13352
0,53411,4,13353
0,53415,4,13354
0,53419,4,13355
0,53423,4,13356
0,53427,4,13357
0,53431,4,13358
0,53435,4,13359
0,53443,4,13361
0,53451,4,13363
0,53455,4,13364
0,53459,4,13365
0,53467,4,13367
0,53471,4,13368
0,53475,4,13369
0,53479,4,13370
0,53483,4,13371
0,53487,4,13372
0,53491,4,13373
0,53495,4,13374
0,53499,4,13375
0,53503,4,13376
0,53515,4,13379
0,53519,4,13380
0,53523,4,13381
0,53527,4,13382
0,53531,4,13383
0,53535,4,13384
0,53539,4,13385
0,53543,4,13386
0,53555,4,13389
0,53559,4,13390
0,53563,4,13391
0,53567,4,13392
0,53571,4,13393
0,53579,4,13395
0,53583,4,13396
0,53591,4,13398
0,53599,4,13400
0,53603,4,13401
0,53611,4,13403
0,53615,4,13404
0,53619,4,13405
0,53623,4,13406
0,53627,4,13407
0,53631,4,13408
0,53635,4,13409
0,53639,4,13410
0,53643,4,13411
0,53647,4,13412
0,53651,4,13413
0,53655,4,13414
0,53659,4,13415
0,53663,4,13416
0,53667,4,13417
0,53671,4,13418
0,53675,4,13419
0,53679,4,13420
0,53683,4,13421
0,53691,4,13423
0,53695,4,13424
0,53699,4,13425
0,53703,4,13426
0,53707,4,13427
0,53711,4,13428
0,53715,4,13429
0,53719,4,13430
0,53723,4,13431
0,53731,4,13433
0,53735,4,13434
0,53743,4,13436
0,53747,4,13437
0,53759,4,13440
0,53767,4,13442
0,53771,4,13443
0,53775,4,13444
0,53779,4,13445
0,53783,4,13446
0,53787,4,13447
0,53791,4,13448
0,53799,4,13450
0,53803,4,13451
0,53807,4,13452
0,53811,4,13453
0,53815,4,13454
0,53819,4,13455
0,53823,4,13456
0,53827,4,13457
0,53831,4,13458
0,53835,4,13459
0,53839,4,13460
0,53843,4,13461
0,53847,4,13462
0,53851,4,13463
0,53855,4,13464
0,53859,4,13465
0,53867,4,13467
0,53875,4,13469
0,53883,4,13471
0,53887,4,13472
0,53891,4,13473
0,53899,4,13475
0,53903,4,13476
0,53907,4,13477
0,53911,4,13478
0,53915,4,13479
0,53919,4,13480
0,53923,4,13481
0,53927,4,13482
0,53931,4,13483
0,53935,4,13484
0,53939,4,13485
0,53951,4,13488
0,53955,4,13489
0,53959,4,13490
0,53963,4,13491
0,53967,4,13492
0,53979,4,13495
0,53983,4,13496
0,53987,4,13497
0,53995,4,13499
0,53999,4,13500
0,54007,4,13502
0,54015,4,13504
0,54019,4,13505
0,54023,4,13506
0,54027,4,13507
0,54031,4,13508
0,54035,4,13509
0,54039,4,13510
0,54047,4,13512
0,54051,4,13513
0,54055,4,13514
0,54059,4,13515
0,54063,4,13516
0,54067,4,13517
0,54071,4,13518
0,54075,4,13519
0,54083,4,13521
0,54087,4,13522
0,54091,4,13523
0,54095,4,13524
0,54099,4,13525
0,54103,4,13526
0,54107,4,13527
0,54111,4,13528
0,54115,4,13529
0,54119,4,13530
0,54123,4,13531
0,54127,4,13532
0,54131,4,13533
0,54135,4,13534
0,54143,4,13536
0,54147,4,13537
0,54151,4,13538
0,54155,4,13539
0,54163,4,13541
0,54167,4,13542
0,54171,4,13543
0,54175,4,13544
0,54179,4,13545
0,54183,4,13546
0,54187,4,13547
0,54191,4,13548
0,54195,4,13549
0,54199,4,13550
0,54207,4,13552
0,54211,4,13553
0,54215,4,13554
0,54219,4,13555
0,54223,4,13556
0,54227,4,13557
0,54231,4,13558
0,54235,4,13559
0,54239,4,13560
0,54243,4,13561
0,54247,4,13562
0,54251,4,13563
0,54255,4,13564
0,54259,4,13565
0,54271,4,13568
0,54275,4,13569
0,54279,4,13570
0,54283,4,13571
0,54287,4,13572
0,54291,4,13573
0,54295,4,13574
0,54299,4,13575
0,54307,4,13577
0,54315,4,13579
0,54323,4,13581
0,54327,4,13582
0,54331,4,13583
0,54335,4,13584
0,54339,4,13585
0,54343,4,13586
0,54347,4,13587
0,54351,4,13588
0,54355,4,13589
0,54359,4,13590
0,54363,4,13591
0,54367,4,13592
0,54371,4,13593
0,54375,4,13594
0,54383,4,13596
0,54387,4,13597
0,54391,4,13598
0,54399,4,13600
0,54403,4,13601
0,54407,4,13602
0,54411,4,13603
0,54415,4,13604
0,54419,4,13605
0,54423,4,13606
0,54427,4,13607
0,54431,4,13608
0,54435,4,13609
0,54439,4,13610
0,54447,4,13612
0,54451,4,13613
0,54455,4,13614
0,54459,4,13615
0,54463,4,13616
0,54467,4,13617
0,54471,4,13618
0,54475,4,13619
0,54479,4,13620
0,54487,4,13622
0,54495,4,13624
0,54503,4,13626
0,54507,4,13627
0,54519,4,13630
0,54523,4,13631
0,54527,4,13632
0,54531,4,13633
0,54535,4,13634
0,54539,4,13635
0,54543,4,13636
0,54551,4,13638
0,54555,4,13639
0,54559,4,13640
0,54563,4,13641
0,54567,4,13642
0,54571,4,13643
0,54575,4,13644
0,54579,4,13645
0,54587,4,13647
0,54591,4,13648
0,54599,4,13650
0,54603,4,13651
0,54607,4,13652
0,54611,4,13653
0,54615,4,13654
0,54619,4,13655
0,54623,4,13656
0,54627,4,13657
0,54631,4,13658
0,54635,4,13659
0,54639,4,13660
0,54643,4,13661
0,54647,4,13662
0,54651,4,13663
0,54655,4,13664
0,54659,4,13665
0,54663,4,13666
0,54667,4,13667
0,54671,4,13668
0,54675,4,13669
0,54679,4,13670
0,54683,4,13671
0,54687,4,13672
0,54691,4,13673
0,54695,4,13674
0,54703,4,13676
0,54707,4,13677
0,54711,4,13678
0,54715,4,13679
0,54719,4,13680
0,54723,4,13681
0,54727,4,13682
0,54731,4,13683
0,54735,4,13684
0,54743,4,13686
0,54747,4,13687
0,54751,4,13688
0,54755,4,13689
0,54759,4,13690
0,54771,4,13693
0,54779,4,13695
0,54783,4,13696
0,54787,4,13697
0,54791,4,13698
0,54795,4,13699
0,54799,4,13700
0,54803,4,13701
0,54807,4,13702
0,54811,4,13703
0,54815,4,13704
0,54819,4,13705
0,54823,4,13706
0,54827,4,13707
0,54835,4,13709
0,54839,4,13710
0,54847,4,13712
0,54851,4,13713
0,54855,4,13714
0,54859,4,13715
0,54863,4,13716
0,54867,4,13717
0,54875,4,13719
0,54879,4,13720
0,54883,4,13721
0,54887,4,13722
0,54891,4,13723
0,54895,4,13724
0,54899,4,13725
0,54907,4,13727
0,54911,4,13728
0,54915,4,13729
0,54927,4,13732
0,54931,4,13733
0,54935,4,13734
0,54943,4,13736
0,54951,4,13738
0,54955,4,13739
0,54963,4,13741
0,54967,4,13742
0,54975,4,13744
0,54979,4,13745
0,54983,4,13746
0,54987,4,13747
0,54991,4,13748
0,54999,4,13750
0,55003,4,13751
0,55007,4,13752
0,55011,4,13753
0,55015,4,13754
0,55019,4,13755
0,55023,4,13756
0,55027,4,13757
0,55031,4,13758
0,55035,4,13759
0,55039,4,13760
0,55043,4,13761
0,55055,4,13764
0,55059,4,13765
0,55063,4,13766
0,55067,4,13767
0,55071,4,13768
0,55075,4,13769
0,55079,4,13770
0,55083,4,13771
0,55087,4,13772
0,55095,4,13774
0,55099,4,13775
0,55103,4,13776
0,55107,4,13777
0,55115,4,13779
0,55123,4,13781
0,55127,4,13782
0,55139,4,13785
0,55143,4,13786
0,55147,4,13787
0,55151,4,13788
0,55155,4,13789
0,55159,4,13790
0,55167,4,13792
0,55171,4,13793
0,55175,4,13794
0,55179,4,13795
0,55183,4,13796
0,55187,4,13797
0,55191,4,13798
0,55195,4,13799
0,55199,4,13800
0,55203,4,13801
0,55207,4,13802
0,55211,4,13803
0,55215,4,13804
0,55219,4,13805
0,55223,4,13806
0,55227,4,13807
0,55231,4,13808
0,55239,4,13810
0,55243,4,13811
0,55247,4,13812
0,55251,4,13813
0,55259,4,13815
0,55263,4,13816
0,55267,4,13817
0,55275,4,13819
0,55279,4,13820
0,55283,4,13821
0,55287,4,13822
0,55291,4,13823
0,55299,4,13825
0,55303,4,13826
0,55307,4,13827
0,55315,4,13829
0,55319,4,13830
0,55323,4,13831
0,55331,4,13833
0,55335,4,13834
0,55339,4,13835
0,55343,4,13836
0,55347,4,13837
0,55351,4,13838
0,55359,4,13840
0,55363,4,13841
0,55367,4,13842
0,55371,4,13843
0,55375,4,13844
0,55379,4,13845
0,55383,4,13846
0,55387,4,13847
0,55391,4,13848
0,55395,4,13849
0,55399,4,13850
0,55403,4,13851
0,55407,4,13852
0,55415,4,13854
0,55419,4,13855
0,55423,4,13856
0,55427,4,13857
0,55431,4,13858
0,55435,4,13859
0,55439,4,13860
0,55443,4,13861
0,55447,4,13862
0,55451,4,13863
0,55455,4,13864
0,55459,4,13865
0,55463,4,13866
0,55467,4,13867
0,55471,4,13868
0,55475,4,13869
0,55479,4,13870
0,55483,4,13871
0,55487,4,13872
0,55491,4,13873
0,55495,4,13874
0,55503,4,13876
0,55511,4,13878
0,55515,4,13879
0,55519,4,13880
0,55523,4,13881
0,55527,4,13882
0,55531,4,13883
0,55535,4,13884
0,55539,4,13885
0,55543,4,13886
0,55547,4,13887
0,55555,4,13889
0,55567,4,13892
0,55571,4,13893
0,55575,4,13894
0,55587,4,13897
0,55591,4,13898
0,55595,4,13899
0,55599,4,13900
0,55603,4,13901
0,55607,4,13902
0,55611,4,13903
0,55615,4,13904
0,55619,4,13905
0,55623,4,13906
0,55627,4,13907
0,55631,4,13908
0,55635,4,13909
0,55639,4,13910
0,55643,4,13911
0,55647,4,13912
0,55651,4,13913
0,55655,4,13914
0,55659,4,13915
0,55663,4,13916
0,55667,4,13917
0,55671,4,13918
0,55675,4,13919
0,55683,4,13921
0,55687,4,13922
0,55691,4,13923
0,55695,4,13924
0,55699,4,13925
0,55703,4,13926
0,55707,4,13927
0,55711,4,13928
0,55715,4,13929
0,55719,4,13930
0,55723,4,13931
0,55727,4,13932
0,55731,4,13933
0,55735,4,13934
0,55739,4,13935
0,55743,4,13936
0,55747,4,13937
0,55751,4,13938
0,55755,4,13939
0,55759,4,13940
0,55763,4,13941
0,55767,4,13942
0,55771,4,13943
0,55775,4,13944
0,55779,4,13945
0,55783,4,13946
0,55787,4,13947
0,55791,4,13948
0,55795,4,13949
0,55799,4,13950
0,55803,4,13951
0,55811,4,13953
0,55815,4,13954
0,55819,4,13955
0,55823,4,13956
0,55827,4,13957
0,55831,4,13958
0,55835,4,13959
0,55839,4,13960
0,55843,4,13961
0,55847,4,13962
0,55851,4,13963
0,55855,4,13964
0,55859,4,13965
0,55863,4,13966
0,55867,4,13967
0,55871,4,13968
0,55875,4,13969
0,55879,4,13970
0,55883,4,13971
0,55887,4,13972
0,55891,4,13973
0,55895,4,13974
0,55899,4,13975
0,55903,4,13976
0,55907,4,13977
0,55911,4,13978
0,55915,4,13979
0,55919,4,13980
0,55923,4,13981
0,55927,4,13982
0,55931,4,13983
0,55935,4,13984
0,55939,4,13985
0,55943,4,13986
0,55947,4,13987
0,55951,4,13988
0,55955,4,13989
0,55959,4,13990
0,55963,4,13991
0,55967,4,13992
0,55971,4,13993
0,55975,4,13994
0,55979,4,13995
0,55983,4,13996
0,55987,4,13997
0,55991,4,13998
0,55999,4,14000
0,56003,4,14001
0,56007,4,14002
0,56015,4,14004
0,56019,4,14005
0,56023,4,14006
0,56027,4,14007
0,56031,4,14008
0,56039,4,14010
0,56047,4,14012
0,56051,4,14013
0,56055,4,14014
0,56059,4,14015
0,56063,4,14016
0,56067,4,14017
0,56071,4,14018
0,56075,4,14019
0,56079,4,14020
0,56083,4,14021
0,56087,4,14022
0,56091,4,14023
0,56095,4,14024
0,56099,4,14025
0,56103,4,14026
0,56107,4,14027
0,56111,4,14028
0,56115,4,14029
0,56119,4,14030
0,56123,4,14031
0,56127,4,14032
0,56131,4,14033
0,56135,4,14034
0,56139,4,14035
0,56143,4,14036
0,56151,4,14038
0,56155,4,14039
0,56159,4,14040
0,56163,4,14041
0,56167,4,14042
0,56171,4,14043
0,56175,4,14044
0,56179,4,14045
0,56183,4,14046
0,56187,4,14047
0,56191,4,14048
0,56195,4,14049
0,56199,4,14050
0,56203,4,14051
0,56207,4,14052
0,56211,4,14053
0,56215,4,14054
0,56219,4,14055
0,56223,4,14056
0,56227,4,14057
0,56235,4,14059
0,56239,4,14060
0,56247,4,14062
0,56255,4,14064
0,56259,4,14065
0,56263,4,14066
0,56267,4,14067
0,56271,4,14068
0,56275,4,14069
0,56279,4,14070
0,56283,4,14071
0,56287,4,14072
0,56291,4,14073
0,56295,4,14074
0,56299,4,14075
0,56303,4,14076
0,56307,4,14077
0,56311,4,14078
0,56315,4,14079
0,56319,4,14080
0,56323,4,14081
0,56327,4,14082
0,56331,4,14083
0,56335,4,14084
0,56339,4,14085
0,56343,4,14086
0,56347,4,14087
0,56351,4,14088
0,56355,4,14089
0,56359,4,14090
0,56363,4,14091
0,56367,4,14092
0,56371,4,14093
0,56379,4,14095
0,56383,4,14096
0,56387,4,14097
0,56391,4,14098
0,56399,4,14100
0,56403,4,14101
0,56411,4,14103
0,56415,4,14104
0,56423,4,14106
0,56427,4,14107
0,56431,4,14108
0,56435,4,14109
0,56439,4,14110
0,56443,4,14111
0,56447,4,14112
0,56451,4,14113
0,56455,4,14114
0,56459,4,14115
0,56463,4,14116
0,56467,4,14117
0,56471,4,14118
0,56475,4,14119
0,56479,4,14120
0,56483,4,14121
0,56491,4,14123
0,56495,4,14124
0,56503,4,14126
0,56507,4,14127
0,56511,4,14128
0,56515,4,14129
0,56519,4,14130
0,56523,4,14131
0,56527,4,14132
0,56531,4,14133
0,56535,4,14134
0,56539,4,14135
0,56543,4,14136
0,56547,4,14137
0,56551,4,14138
0,56555,4,14139
0,56559,4,14140
0,56571,4,14143
0,56575,4,14144
0,56579,4,14145
0,56583,4,14146
0,56587,4,14147
0,56591,4,14148
0,56595,4,14149
0,56599,4,14150
0,56603,4,14151
0,56607,4,14152
0,56611,4,14153
0,56615,4,14154
0,56619,4,14155
0,56623,4,14156
0,56627,4,14157
0,56631,4,14158
0,56639,4,14160
0,56643,4,14161
0,56647,4,14162
0,56651,4,14163
0,56655,4,14164
0,56659,4,14165
0,56663,4,14166
0,56667,4,14167
0,56671,4,14168
0,56675,4,14169
0,56679,4,14170
0,56683,4,14171
0,56687,4,14172
0,56691,4,14173
0,56695,4,14174
0,56699,4,14175
0,56703,4,14176
0,56707,4,14177
0,56711,4,14178
0,56715,4,14179
0,56719,4,14180
0,56723,4,14181
0,56727,4,14182
0,56739,4,14185
0,56743,4,14186
0,56747,4,14187
0,56751,4,14188
0,56755,4,14189
0,56759,4,14190
0,56763,4,14191
0,56767,4,14192
0,56775,4,14194
0,56779,4,14195
0,56783,4,14196
0,56787,4,14197
0,56795,4,14199
0,56799,4,14200
0,56803,4,14201
0,56807,4,14202
0,56811,4,14203
0,56815,4,14204
0,56819,4,14205
0,56823,4,14206
0,56831,4,14208
0,56835,4,14209
0,56843,4,14211
0,56847,4,14212
0,56851,4,14213
0,56859,4,14215
0,56863,4,14216
0,56867,4,14217
0,56871,4,14218
0,56875,4,14219
0,56879,4,14220
0,56883,4,14221
0,56887,4,14222
0,56891,4,14223
0,56895,4,14224
0,56899,4,14225
0,56903,4,14226
0,56907,4,14227
0,56911,4,14228
0,56915,4,14229
0,56919,4,14230
0,56923,4,14231
0,56927,4,14232
0,56931,4,14233
0,56935,4,14234
0,56939,4,14235
0,56943,4,14236
0,56947,4,14237
0,56951,4,14238
0,56955,4,14239
0,56959,4,14240
0,56963,4,14241
0,56967,4,14242
0,56971,4,14243
0,56975,4,14244
0,56979,4,14245
0,56987,4,14247
0,56991,4,14248
0,56995,4,14249
0,56999,4,14250
0,57003,4,14251
0,57007,4,14252
0,57011,4,14253
0,57015,4,14254
0,57019,4,14255
0,57023,4,14256
0,57027,4,14257
0,57031,4,14258
0,57035,4,14259
0,57039,4,14260
0,57043,4,14261
0,57047,4,14262
0,57051,4,14263
0,57055,4,14264
0,57059,4,14265
0,57063,4,14266
0,57067,4,14267
0,57071,4,14268
0,57075,4,14269
0,57079,4,14270
0,57087,4,14272
0,57099,4,14275
0,57103,4,14276
0,57107,4,14277
0,57111,4,14278
0,57115,4,14279
0,57119,4,14280
0,57123,4,14281
0,57127,4,14282
0,57131,4,14283
0,57135,4,14284
0,57143,4,14286
0,57147,4,14287
0,57151,4,14288
0,57155,4,14289
0,57159,4,14290
0,57163,4,14291
0,57167,4,14292
0,57171,4,14293
0,57179,4,14295
0,57183,4,14296
0,57191,4,14298
0,57199,4,14300
0,57203,4,14301
0,57207,4,14302
0,57211,4,14303
0,57219,4,14305
0,57223,4,14306
0,57227,4,14307
0,57231,4,14308
0,57235,4,14309
0,57239,4,14310
0,57243,4,14311
0,57247,4,14312
0,57251,4,14313
0,57255,4,14314
